scorer,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000,DLC_resnet101_EPMJan24shuffle1_950000
bodyparts,Nose,Nose,Nose,LeftEar,LeftEar,LeftEar,RightEar,RightEar,RightEar,Tailbase,Tailbase,Tailbase,Implant,Implant,Implant
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
1802,358.52386474609375,559.2977294921875,1.0,383.9356994628906,553.1298828125,1.0,373.5557861328125,534.7349853515625,1.0,440.6907958984375,500.89300537109375,1.0,369.42333984375,550.14990234375,1.0
1803,356.9376220703125,560.615478515625,1.0,382.9249267578125,554.1292724609375,1.0,372.4754333496094,536.259033203125,1.0,439.89227294921875,503.03533935546875,1.0,369.5159912109375,550.97314453125,1.0
1804,356.4617919921875,561.7286376953125,1.0,381.1025390625,555.0145874023438,1.0,371.3551025390625,537.9464111328125,1.0,439.51336669921875,504.0950012207031,1.0,368.3699035644531,552.5407104492188,1.0
1805,356.1764831542969,561.7667236328125,1.0,380.4559020996094,556.0777587890625,1.0,370.7289123535156,538.9783935546875,1.0,439.2543029785156,504.8399658203125,1.0,366.1564636230469,553.6281127929688,1.0
1806,356.4048767089844,560.398681640625,1.0,380.0520935058594,556.3495483398438,1.0,370.8946228027344,538.6563110351562,1.0,439.50555419921875,505.0879821777344,1.0,367.5421447753906,553.1861572265625,1.0
1807,357.4908752441406,557.4976806640625,1.0,380.47589111328125,555.2913818359375,1.0,371.8612365722656,537.8881225585938,1.0,440.1739501953125,504.7615966796875,1.0,368.0165710449219,551.3433837890625,1.0
1808,358.7461242675781,554.5558471679688,1.0,381.2967529296875,553.6333618164062,1.0,373.1921081542969,536.47265625,1.0,440.7884521484375,504.2224426269531,1.0,368.7178039550781,549.01220703125,1.0
1809,361.06463623046875,548.4352416992188,1.0,382.2906494140625,551.33935546875,1.0,376.6854553222656,533.9072875976562,1.0,442.0453796386719,503.66754150390625,0.9999998807907104,371.2008972167969,545.45654296875,1.0
1810,362.70794677734375,543.0774536132812,1.0,383.380859375,548.0189208984375,1.0,379.7635498046875,530.22802734375,1.0,443.92437744140625,504.0661926269531,0.9999998807907104,373.55364990234375,540.7055053710938,1.0
1811,364.3466491699219,537.3217163085938,1.0,385.91748046875,545.0576171875,1.0,383.3224182128906,526.020751953125,1.0,446.8760986328125,503.83251953125,1.0,374.8560791015625,535.8323974609375,1.0
1812,366.8752136230469,532.0640258789062,1.0,386.1217041015625,541.5421752929688,1.0,385.08514404296875,522.0733642578125,1.0,448.6886901855469,503.8952941894531,1.0,377.7199401855469,531.944580078125,1.0
1813,366.9723205566406,525.7515869140625,1.0,387.3297424316406,538.6402587890625,1.0,388.2962951660156,517.128173828125,1.0,450.4050598144531,504.2383728027344,1.0,379.21923828125,527.1541137695312,1.0
1814,368.4322509765625,518.6446533203125,1.0,387.3029479980469,536.53564453125,1.0,390.6458740234375,515.5703735351562,1.0,451.82611083984375,504.87274169921875,1.0,380.6711730957031,524.162841796875,1.0
1815,369.0068359375,515.9876098632812,1.0,388.88427734375,534.031982421875,1.0,393.11920166015625,511.8714294433594,1.0,452.7086486816406,505.7425842285156,1.0,382.9913330078125,520.2990112304688,1.0
1816,368.9185791015625,515.518310546875,1.0,390.5957946777344,532.18310546875,1.0,395.6288757324219,509.0661315917969,1.0,453.38580322265625,506.1717529296875,1.0,384.7879638671875,518.1427001953125,1.0
1817,369.8315124511719,511.9623718261719,1.0,391.2082214355469,530.2759399414062,1.0,398.4393005371094,506.8085632324219,0.9999998807907104,453.6451721191406,506.5519104003906,1.0,386.7289123535156,515.3355712890625,1.0
1818,370.0952453613281,509.30511474609375,1.0,391.78228759765625,527.420166015625,1.0,399.49432373046875,504.1776123046875,1.0,453.6600341796875,506.9588317871094,1.0,387.52679443359375,512.74609375,1.0
1819,370.5389404296875,507.4501037597656,1.0,391.6459045410156,525.5706787109375,1.0,400.1854248046875,502.8818664550781,1.0,453.71685791015625,507.4513244628906,1.0,387.5779113769531,510.6740417480469,1.0
1820,368.984375,506.2176208496094,1.0,390.97900390625,524.8190307617188,1.0,398.786376953125,502.52496337890625,1.0,453.91241455078125,507.3430480957031,1.0,385.99609375,510.4367370605469,1.0
1821,366.0173645019531,504.56231689453125,1.0,388.67529296875,522.0064086914062,1.0,396.66009521484375,501.115234375,1.0,453.68017578125,507.2362060546875,1.0,383.64508056640625,508.6172790527344,1.0
1822,364.70947265625,503.2914123535156,1.0,386.83056640625,520.5831298828125,1.0,395.10205078125,499.92755126953125,1.0,453.118408203125,507.3052062988281,1.0,381.3935546875,506.47943115234375,1.0
1823,365.17333984375,500.7138671875,1.0,385.0785827636719,518.5358276367188,1.0,393.84954833984375,498.33380126953125,1.0,452.1894226074219,507.7501220703125,1.0,380.6772766113281,504.3682556152344,1.0
1824,366.81951904296875,495.9049987792969,1.0,383.3480529785156,516.2509155273438,1.0,393.72918701171875,497.04840087890625,1.0,451.3949279785156,508.0436706542969,1.0,380.1484069824219,501.7911682128906,1.0
1825,367.87701416015625,489.6035461425781,1.0,380.6997375488281,513.9249267578125,1.0,392.059814453125,496.37249755859375,1.0,450.5869140625,508.5338439941406,1.0,380.3728332519531,498.85028076171875,1.0
1826,371.9923095703125,483.1744384765625,1.0,379.4391784667969,509.11505126953125,1.0,393.7693786621094,494.03582763671875,1.0,448.85711669921875,509.1885681152344,1.0,381.47296142578125,495.5672607421875,1.0
1827,376.8917236328125,478.3535461425781,1.0,378.39874267578125,504.294677734375,1.0,393.298828125,489.28790283203125,1.0,447.7203063964844,510.022705078125,1.0,383.3640441894531,491.017578125,1.0
1828,380.8860778808594,471.3171691894531,1.0,378.9820861816406,498.9066162109375,1.0,396.6382751464844,486.0003662109375,1.0,447.10302734375,510.69183349609375,1.0,385.3656005859375,486.388427734375,1.0
1829,383.3570861816406,465.99072265625,1.0,379.5663146972656,495.06219482421875,1.0,399.71820068359375,484.85272216796875,1.0,446.7298889160156,512.2235717773438,1.0,387.31854248046875,482.2311096191406,1.0
1830,386.4552001953125,461.7275390625,1.0,381.3717346191406,490.48345947265625,1.0,402.6017150878906,480.48529052734375,1.0,446.32733154296875,512.3270874023438,1.0,389.439453125,478.5422668457031,1.0
1831,388.7712097167969,458.76580810546875,1.0,383.2386169433594,486.32147216796875,1.0,404.3877258300781,479.1344909667969,1.0,445.3422546386719,513.29248046875,1.0,391.9382019042969,474.2209777832031,1.0
1832,392.7507629394531,454.1350402832031,1.0,384.1633605957031,481.99652099609375,1.0,405.71405029296875,476.19927978515625,1.0,443.4032897949219,515.6264038085938,1.0,393.9380187988281,469.7205810546875,1.0
1833,393.7320251464844,451.76617431640625,1.0,386.4967041015625,478.67083740234375,1.0,407.5406188964844,474.5787048339844,1.0,441.3291320800781,516.8812255859375,1.0,395.6305847167969,466.9473571777344,1.0
1834,394.7079162597656,449.424072265625,1.0,386.4258117675781,474.8760070800781,1.0,407.9127502441406,472.0159912109375,1.0,438.7711181640625,517.83349609375,1.0,397.1204528808594,464.63818359375,1.0
1835,394.0177001953125,445.298828125,1.0,385.7888488769531,471.01513671875,1.0,408.9598388671875,468.3442687988281,1.0,436.11541748046875,518.4036865234375,1.0,396.9605712890625,459.7563171386719,1.0
1836,392.253173828125,441.29669189453125,1.0,385.7803039550781,467.3636779785156,1.0,408.60076904296875,464.0658264160156,1.0,433.0670471191406,518.4449462890625,1.0,395.9378967285156,455.24188232421875,1.0
1837,390.67303466796875,436.3599548339844,1.0,386.4964904785156,464.451416015625,1.0,407.3628234863281,459.9024658203125,1.0,428.0354919433594,518.128173828125,1.0,395.23382568359375,451.92352294921875,1.0
1838,391.39410400390625,431.53472900390625,1.0,386.57891845703125,457.71697998046875,0.9999998807907104,408.0129699707031,453.3387756347656,1.0,425.4385681152344,518.2060546875,1.0,395.4842224121094,447.1610412597656,1.0
1839,389.7425231933594,427.5383605957031,1.0,385.1195983886719,454.7772216796875,1.0,406.60162353515625,448.5447998046875,1.0,421.2557067871094,516.8036499023438,1.0,393.5315246582031,440.9547119140625,1.0
1840,388.8739013671875,422.62225341796875,1.0,384.5065002441406,448.006591796875,1.0,405.7535705566406,445.2677307128906,1.0,418.0184020996094,513.1414184570312,1.0,393.47503662109375,437.20623779296875,1.0
1841,385.3310852050781,417.5811767578125,1.0,381.86541748046875,444.3951110839844,1.0,403.6861572265625,439.7228088378906,1.0,412.4948425292969,509.1188049316406,0.9999998807907104,390.07861328125,433.3265380859375,1.0
1842,385.32977294921875,417.5663757324219,1.0,381.8559265136719,444.3987121582031,1.0,403.68182373046875,439.73126220703125,1.0,412.4877014160156,509.1195983886719,0.9999998807907104,390.0655822753906,433.3362731933594,1.0
1843,382.9275207519531,413.8167419433594,1.0,380.93572998046875,440.1032409667969,1.0,402.10601806640625,434.4669189453125,1.0,408.4494323730469,504.7542419433594,1.0,388.2582702636719,427.4099426269531,1.0
1844,381.79791259765625,402.7330627441406,1.0,377.8648376464844,429.0372314453125,1.0,399.1325988769531,424.55029296875,1.0,399.7691345214844,494.4551696777344,1.0,386.12115478515625,418.1829833984375,1.0
1845,382.63916015625,398.48907470703125,1.0,375.73590087890625,422.96173095703125,1.0,398.096923828125,418.19976806640625,1.0,395.7707214355469,489.76763916015625,0.9999997615814209,385.3692321777344,412.0893859863281,1.0
1846,381.1989440917969,390.4169921875,1.0,375.0760192871094,416.61041259765625,1.0,396.21435546875,411.53631591796875,1.0,396.1432800292969,484.4593200683594,1.0,384.85107421875,405.3528137207031,1.0
1847,380.5443420410156,384.25323486328125,1.0,374.0350341796875,410.32489013671875,1.0,395.6043395996094,405.9825134277344,1.0,395.5045471191406,479.5447082519531,0.9999998807907104,383.4368591308594,399.869384765625,1.0
1848,380.0697326660156,377.3465576171875,1.0,372.5157775878906,403.798095703125,1.0,393.9425048828125,399.20458984375,1.0,396.0318603515625,471.92852783203125,0.9999997615814209,382.60076904296875,393.3307189941406,1.0
1849,378.65234375,371.6217346191406,1.0,372.53253173828125,398.5809631347656,1.0,393.58074951171875,392.6688232421875,1.0,396.6473083496094,466.0929870605469,0.9999998807907104,381.5987243652344,387.3620300292969,1.0
1850,377.6595764160156,365.9178771972656,1.0,371.6758728027344,392.2326965332031,1.0,393.35986328125,387.1858215332031,1.0,395.0457763671875,460.9195556640625,0.9999996423721313,380.5822448730469,381.2591857910156,1.0
1851,375.35589599609375,359.5980224609375,1.0,371.44940185546875,387.49871826171875,1.0,391.52313232421875,380.5835876464844,1.0,394.2759704589844,453.10614013671875,1.0,378.98699951171875,375.0455322265625,1.0
1852,371.9699401855469,355.92822265625,1.0,370.2759094238281,383.6312255859375,1.0,390.2611999511719,375.7637939453125,1.0,392.8466491699219,447.6611022949219,1.0,376.86053466796875,371.0939636230469,1.0
1853,370.8130187988281,351.0083312988281,1.0,368.0232849121094,376.6610412597656,1.0,388.0506896972656,369.4579162597656,1.0,390.8370666503906,440.5968017578125,1.0,374.30780029296875,365.6250915527344,1.0
1854,366.2730712890625,346.1950378417969,1.0,367.2231140136719,373.1766052246094,1.0,387.29669189453125,365.1358337402344,1.0,389.0487365722656,435.53131103515625,1.0,373.1694641113281,360.20074462890625,1.0
1855,364.718505859375,340.7918701171875,1.0,364.971923828125,367.0009460449219,1.0,384.2644348144531,359.3846130371094,1.0,388.3194885253906,430.6100769042969,1.0,371.12127685546875,355.53448486328125,1.0
1856,361.6056823730469,336.00762939453125,1.0,362.8767395019531,361.2388610839844,1.0,381.7589416503906,354.1333312988281,1.0,386.29241943359375,424.16961669921875,1.0,367.7821960449219,349.57989501953125,1.0
1857,360.0869140625,332.89019775390625,1.0,360.9168701171875,358.06134033203125,1.0,380.0862731933594,348.9852294921875,1.0,386.70245361328125,419.5020446777344,1.0,366.8526916503906,346.2221374511719,1.0
1858,356.5533447265625,327.7267761230469,1.0,359.614990234375,355.6388244628906,1.0,378.9189147949219,345.1565856933594,1.0,387.756591796875,415.3627014160156,1.0,365.9057922363281,342.74884033203125,1.0
1859,352.81396484375,324.294189453125,1.0,357.735107421875,352.90289306640625,1.0,376.7234802246094,340.95147705078125,1.0,388.59075927734375,410.1169738769531,0.9999998807907104,362.7967834472656,339.5585632324219,1.0
1860,351.23095703125,320.51995849609375,1.0,355.74127197265625,348.283935546875,1.0,374.67120361328125,338.66815185546875,1.0,391.1827392578125,406.9154968261719,1.0,359.96075439453125,336.5939636230469,1.0
1861,349.60675048828125,316.8561096191406,1.0,354.6180419921875,344.8048400878906,1.0,373.8046875,335.01641845703125,1.0,393.8684997558594,403.7775573730469,1.0,359.1845397949219,332.18377685546875,1.0
1862,348.3650817871094,312.93951416015625,1.0,353.72235107421875,342.44696044921875,1.0,372.32037353515625,331.5166015625,1.0,394.7959899902344,399.5558776855469,0.9999998807907104,358.65625,329.3165283203125,1.0
1863,348.16632080078125,310.3579406738281,1.0,352.54010009765625,339.7515563964844,1.0,371.34210205078125,329.0173034667969,1.0,395.7828063964844,397.4176025390625,0.9999997615814209,357.96649169921875,326.49554443359375,1.0
1864,348.137451171875,305.115234375,1.0,352.2359924316406,336.5370178222656,1.0,371.351806640625,324.29229736328125,1.0,395.3138122558594,394.2287902832031,0.9999997615814209,357.4178771972656,321.5005798339844,1.0
1865,349.30718994140625,301.05126953125,1.0,351.2783203125,330.32958984375,0.9999998807907104,371.949462890625,320.5129089355469,1.0,395.55194091796875,390.75531005859375,1.0,356.99005126953125,317.0864562988281,1.0
1866,349.2816162109375,301.0495910644531,1.0,351.30914306640625,330.359619140625,0.9999998807907104,371.97979736328125,320.487548828125,1.0,395.5518493652344,390.755126953125,1.0,357.0198669433594,317.07562255859375,1.0
1867,349.7462158203125,296.0999755859375,1.0,351.9581604003906,326.3017272949219,1.0,372.6170654296875,317.423828125,1.0,393.14892578125,388.2965087890625,1.0,358.2169494628906,313.2754211425781,1.0
1868,350.8348388671875,289.89849853515625,1.0,351.38330078125,318.44122314453125,1.0,371.3663024902344,309.84991455078125,1.0,385.8568420410156,380.7987060546875,1.0,358.07049560546875,304.8210144042969,1.0
1869,356.4693603515625,284.8368225097656,1.0,350.6210021972656,311.4194641113281,1.0,372.0389099121094,305.8570251464844,1.0,380.99200439453125,376.2040710449219,0.9999998807907104,360.1241760253906,299.5126953125,1.0
1870,360.77984619140625,281.2748718261719,0.9999998807907104,350.5204162597656,304.7314453125,1.0,374.1559143066406,303.78167724609375,1.0,378.5790710449219,372.8722839355469,1.0,361.875244140625,294.3863220214844,1.0
1871,365.00592041015625,277.0915222167969,1.0,351.55242919921875,298.60919189453125,0.9999997615814209,374.7208557128906,300.25885009765625,1.0,377.39935302734375,369.7679443359375,1.0,364.52874755859375,290.5333251953125,1.0
1872,368.8750915527344,274.7030944824219,1.0,351.9465637207031,293.9151306152344,1.0,376.7917175292969,295.83038330078125,1.0,374.4388732910156,364.5173645019531,0.9999998807907104,366.982666015625,286.69482421875,1.0
1873,372.29266357421875,269.3802490234375,1.0,356.1722717285156,289.9089660644531,1.0,379.19091796875,292.2821044921875,1.0,373.5386047363281,360.0538330078125,1.0,369.3893737792969,281.5943908691406,1.0
1874,376.1603088378906,263.7821044921875,1.0,358.3611755371094,284.965087890625,1.0,381.4095764160156,285.6773986816406,1.0,374.2862243652344,355.9747619628906,1.0,371.5277099609375,277.06988525390625,1.0
1875,378.6216125488281,258.8692626953125,1.0,361.84619140625,278.3286437988281,1.0,383.69537353515625,278.474853515625,1.0,374.2161560058594,351.5120544433594,1.0,374.26776123046875,270.9268798828125,1.0
1876,380.68902587890625,253.354736328125,0.9999998807907104,364.54937744140625,272.9408264160156,1.0,386.3313903808594,274.65087890625,1.0,372.9932861328125,346.4689636230469,0.9999998807907104,377.16168212890625,265.4506530761719,1.0
1877,381.3478088378906,246.63026428222656,0.9999998807907104,366.28729248046875,267.7720947265625,1.0,389.5968017578125,267.352783203125,1.0,370.91143798828125,341.08734130859375,1.0,378.966552734375,259.3866271972656,1.0
1878,384.6028137207031,243.1584930419922,1.0,367.25457763671875,261.40069580078125,1.0,390.82525634765625,263.595947265625,1.0,370.06719970703125,335.34210205078125,1.0,382.12054443359375,254.93638610839844,1.0
1879,387.17791748046875,239.15975952148438,1.0,370.2071838378906,256.4637451171875,1.0,392.23162841796875,259.9033203125,1.0,368.1040344238281,329.4982604980469,0.9999997615814209,383.5974426269531,249.82826232910156,1.0
1880,388.2029113769531,233.63995361328125,1.0,373.4676208496094,251.50567626953125,0.9999998807907104,395.3134460449219,254.14268493652344,1.0,365.7547302246094,324.16241455078125,0.9999998807907104,387.202880859375,244.02479553222656,1.0
1881,392.92913818359375,226.6326141357422,0.9999998807907104,377.0274658203125,245.69178771972656,1.0,398.5975646972656,248.36495971679688,1.0,363.15667724609375,317.7438049316406,0.9999991655349731,389.8566589355469,237.98324584960938,1.0
1882,399.3556213378906,220.74461364746094,0.9999994039535522,378.89337158203125,236.60382080078125,1.0,400.0922546386719,242.3750762939453,1.0,360.6405944824219,309.9029235839844,0.9999998807907104,392.8586730957031,231.60540771484375,1.0
1883,400.7024230957031,213.8129425048828,1.0,380.11456298828125,230.43894958496094,1.0,402.46038818359375,236.5013427734375,1.0,362.8154602050781,305.361083984375,0.9999998807907104,395.550537109375,225.88624572753906,1.0
1884,403.2965087890625,206.8536834716797,1.0,383.2313232421875,226.67103576660156,1.0,406.6439514160156,230.35409545898438,1.0,364.87396240234375,298.9776611328125,0.9999995231628418,399.0570068359375,219.94618225097656,1.0
1885,401.6358947753906,203.3766632080078,1.0,384.0343933105469,220.66099548339844,0.9999998807907104,406.2211608886719,226.8688507080078,1.0,366.71197509765625,292.4305419921875,1.0,399.68841552734375,216.39303588867188,1.0
1886,403.5650939941406,195.24148559570312,1.0,387.700927734375,214.72450256347656,1.0,408.0322265625,221.10406494140625,1.0,369.3375244140625,286.2850341796875,1.0,401.68353271484375,208.62486267089844,1.0
